"","ProjectID","AssetID","Jurisdiction","DataFormat","Institutions","URL","Notes","Contact","Email","ProjFocus","PhysFocus","BioFocus","InstiType","AssetType","StudyType","TidalExp","EcoType","Latitude","Longitude","LatitudeEnd","LongitudeEnd","Depth","DepthMin","DepthMinBin","DepthMax","DepthMaxBin","MeasType","Meas/Yr","MeasFreq","MeasPeriod","ProgDur","YearSamp","StartYr","EndYr","Ongoing","Frequency","DiscSWpCO2","ATMpCO2","DiscSWpH","DiscTA","DiscDIC","SatState","DiscDO","isSWpCO2","isSWpH","isDIC","isDO","CalcParams","Methods","Instruments","Temperature","Salinity","Pressure","Turbidity","DOC","OtherPhys","Nutrients","Chlorophyll","Nitrate","Ammonium","Phosphate","Silicate","Iron","BioSamples","BioAbund","BioAdapt","BioBiomass","BioCalc","BioComm","BioDistr","BioDiv","BioEvol","BioFoodweb","BioGrowthRate","BioPhotosyn","BioRecr","BioSurvival","BioMovmnt","BioBehavior","OtherBio","OAHFocus","ISCarbPmtr","DiscCarbPmtr"
"996","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","2004","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.55982,-117.89513,NA,NA,NA,NA,"surface","345","> 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"997","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1909","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.44842,-117.89195,NA,NA,NA,NA,"surface","550","> 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"998","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","2003","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.57608,-117.88573,NA,NA,NA,NA,"surface","100","< 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"999","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","2002","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.57925,-117.8838,NA,NA,NA,NA,"surface","60","< 60m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"1000","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1908","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.46466,-117.88265,NA,NA,NA,NA,"surface","550","> 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","Yes","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","bottle samples at 2 depths for pH and TA; CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,1
"1001","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","2001","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Nearshore",33.58892,-117.8782,NA,NA,NA,NA,"surface","10","< 15m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","Yes","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","bottle samples at 2 depths for pH and TA; CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,1
"1002","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1907","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.4809,-117.87334,NA,NA,NA,NA,"surface","550","> 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"1003","CalCOFI","calcofi_stn35.0_ln93.3","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",32.6797,-117.8729,NA,NA,NA,NA,"surface","616 m","> 100m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"1004","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1906","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.49715,-117.86403,NA,NA,NA,NA,"surface","550","> 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","Yes","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","bottle samples at 2 depths for pH and TA; CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,1
"1005","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1905","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.5135,-117.85475,NA,NA,NA,NA,"surface","510","> 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"1006","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1904","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.52978,-117.84557,NA,NA,NA,NA,"surface","405","> 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","Yes","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","bottle samples at 2 depths for pH and TA; CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,1
"1007","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1903","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.54603,-117.83637,NA,NA,NA,NA,"surface","100","< 100m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"1008","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1902","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.55275,-117.8324,NA,NA,NA,NA,"surface","60","< 60m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","Yes","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","bottle samples at 2 depths for pH and TA; CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,1
"1009","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1901.2","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Offshore",33.5565,-117.83032,NA,NA,NA,NA,"surface","40","< 60m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"1010","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1901.1","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Nearshore",33.55961,-117.82855,NA,NA,NA,NA,"surface","20","< 30m","spot",4,"Quarterly","Quarterly","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"1011","Southern California Bight Regional Monitoring Program 2013: Synoptic Survey of Acidification in the Bight","1901","California","point","Southern California Coastal Water Research Project","Now: available upon request; future: Bight database","We hope to continue the Bight Acidification sampling into the future as funding allows; http://ftp.sccwrp.org/pub/download/DOCUMENTS/BightPlanningDocuments/Bight13/Bight13_Nutrients_Workplan.pdf","Karen McLaughlin; Ken Schiff","karenm@sccwrp.org, kens@sccwrp.org","Physical/Biogeochemical & Biological",NA,NA,"Academic","Cruise Station","Cruise","No","Nearshore",33.56137,-117.82757,NA,NA,NA,NA,"surface","10","< 15m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","2","2014 - 2016","2014","2016","No","quarterly","No","No","No","No","No","No","No","No","Yes","No","Yes",NA,"pH: m-cresol purple spectrophotometric technique (Carter et al. 2013); TA: open-cell potentiometric titration (Dickson et al. 2003)","CTD vertical profiles will be conducted using SeaBird CTDs equipped with auxiliary sensors to measure dissolved oxygen, pH, beam transmission (turbidity), chlorophyll fluorescence, and CDOM fluorescence","Yes","Yes","Yes","Yes","No",NA,"Yes","Yes",NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,"OAH",1,0
"1012","2007 West Coast OA Cruise","WCOA2007 - 11-90","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",31.19,-117.79,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"1013","2011 West Coast OA Cruise","WCOA2011 - 13-94","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",33.48,-117.77,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"1014","CalCOFI","calcofi_stn28.0_ln90.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",33.4846,-117.7681,NA,NA,NA,NA,"surface","63 m","< 60m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","pH; pCO2","CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,2
"1015","Rockfish Recruitment and Ecosystem Assessment Survey","San Diego_481","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19408",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",33.01666667,-117.75,NA,NA,NA,NA,"surface","798",NA,"spot",1,"Annual","May - mid June; Spring","13","2004 - Present","2004","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 113","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
"1016","2011 West Coast OA Cruise","WCOA2011 - 13-95","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",33.49,-117.75,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"1017","CalCOFI","calcofi_stn27.7_ln90.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Nearshore",33.4946,-117.7474,NA,NA,NA,NA,"surface","20 m","< 15m","spot",4,"Quarterly","spring, summer, fall, winter (standard 75 station survey)","13","2004 - Present","2004","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,"Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"1018","Rockfish Recruitment and Ecosystem Assessment Survey","San Diego_482","California","point","National Oceanic and Atmospheric Administration - Southwest Fisheries Science Center, Fisheries Ecology Division","https://swfsc.noaa.gov/textblock.aspx?Division=FED&ParentMenuId=54&id=19409",NA,"Keith Sakuma, John Field","keith.sakuma@noaa.gov, john.field@noaa.gov","Physical/Biogeochemical & Biological",NA,NA,"Agency","Cruise Station","Cruise","No","Offshore",32.91666667,-117.5833333,NA,NA,NA,NA,"surface","865",NA,"spot",1,"Annual","May - mid June; Spring","13","2004 - Present","2004","Present","Yes","Data uploaded to ERDDAP once a year","No","No","No","No","No","No","Yes","No","No","No","No",NA,"CTD vertical casts, Thermosalinometer flow through at surface; nets","CTD, SBE 19+, Thermosalinometer, SBE 21 and 114","Yes","Yes","Yes","No","No","PAR, Density, Transmissivity","No","Yes","No","No","No","No","No","Zooplankton; Fish; Epi-pelagic Invertebrates","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No",NA,"H",0,0
